what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1667719358293
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1667719358293
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1667719358293
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1667719358293
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1667719358294
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1667719358294
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1667719358294
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1667719358295
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1667719358295
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1667719358295
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1667719358296
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1667719358296
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1667719358296
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1667719358296
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1667719358297
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1667719358297
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1667719358297
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1667719358297
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1667719358298
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1667719358298
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1667719358359
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1667719358360
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1667719358360
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1667719358361
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1667719358361
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1667719358361
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1667719358361
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1667719358362
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1667719358363
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1667719358363
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1667719358363
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1667719358363
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1667719358364
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1667719358364
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1667719358364
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1667719358365
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1667719358366
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1667719358366
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1667719358367
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1667719358368
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1667719358368
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1667719358369
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1667719358370
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1667719358371
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1667719358371
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1667719358372
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1667719358373
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1667719358374
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1667719358375
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1667719358375
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1667719358375
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1667719358375
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1667719358376
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1667719358376
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1667719358376
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1667719358377
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1667719358378
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1667719358385
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1667719358386
started,bundle,com.altera.sbtgui.integration,12.1.0.177,"com.altera.sbtgui.integration",1667719358386
started,bundle,com.altera.sbtgui.project,12.1.0.177,"com.altera.sbtgui.project",1667719358386
started,bundle,com.altera.sbtgui.ui,12.1.0.177,"com.altera.sbtgui.ui",1667719358386
started,bundle,com.altera.systemconsole,12.1.0.177,"com.altera.systemconsole",1667719358386
started,bundle,com.altera.systemconsole.designs.plugin,12.1.0.177,"com.altera.systemconsole.designs.plugin",1667719358387
started,bundle,com.altera.utilities,12.1.0.177,"com.altera.utilities",1667719358387
os,sysinfo,,,"win32",1667719358388
arch,sysinfo,,,"x86",1667719358388
ws,sysinfo,,,"win32",1667719358388
locale,sysinfo,,,"en_US",1667719358388
processors,sysinfo,,,"12",1667719358388
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1667719358388
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1667719358388
java.specification.name,sysinfo,,,"Java Platform API Specification",1667719358388
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1667719358388
java.specification.version,sysinfo,,,"1.6",1667719358388
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1667719358388
java.version,sysinfo,,,"1.6.0_23",1667719358388
java.vm.info,sysinfo,,,"mixed mode",1667719358388
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1667719358388
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1667719358388
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1667719358388
java.vm.specification.version,sysinfo,,,"1.0",1667719358388
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1667719358388
java.vm.version,sysinfo,,,"19.0-b09",1667719358388
started,bundle,com.altera.systemconsole.scripting,12.1.0.177,"com.altera.systemconsole.scripting",1667719358600
started,bundle,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch",1667719359229
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667719428480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667719438347
started,bundle,com.altera.sbtgui.core,12.1.0.177,"com.altera.sbtgui.core",1667719444159
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1667719444259
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1667719444459
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1667719444489
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1667719444489
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1667719444489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667719445819
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1667719552201
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1667719569770
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1667719569919
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1667719570949
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1667719572289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667719577361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667719982911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667720268353
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1667720270026
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1667720270128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667720283243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667720297992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667720304723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667720306803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667720323629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667720374037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667720379099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667720381124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667720383107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667720554704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667720560551
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667720693508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667720700289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667720715415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667720721737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667720723785
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667720737541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667720743411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667720746324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667720779130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667720786054
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667720789615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667720792779
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667720909074
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1667720909084
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1667720909084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667720909396
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667720912884
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1667720921544
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1667720921654
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1667720922004
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667720950384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667720953624
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1667720953644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667720968154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667720979234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667720985452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721118884
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1667721118895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1667721118895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721118920
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721126475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721161374
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721163985
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1667721163994
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1667721163994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721164015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721166145
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1667721170385
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1667721178205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721196995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721298396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1667721298405
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1667721298405
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721302340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721304936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721306580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721308346
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1667721308350
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1667721308350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721318226
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721336176
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1667721355755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721356035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721357175
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721357755
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721361326
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1667721367615
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1667721453413
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1667721464003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721522843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721535561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721540375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721548969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721581253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721601313
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721681425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721689448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721695725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721826415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1667721832645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721862385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721877667
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1667721890008
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721906147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721915888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1667721931143
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1667721931564
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1667721932231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721934950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721939306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1667721941901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721944757
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721952865
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1667721954649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1667721957869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721971344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721972668
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721975248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667721992409
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1667722010294
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1667722012575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667722013930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667722045029
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1667722047070
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1667722052891
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1667722052951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667722062760
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1667722075441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667722075471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667722076111
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667722079500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667722079732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667722123954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667722135031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667722143671
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1667722143701
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1667722144801
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1667722148721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667722161730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667722174550
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1667722178885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667722183311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667722184551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667722199412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667722210319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667722216481
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667722218280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667722218291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667722223591
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1667722223591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667722285680
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667722360436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667722362685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667722605239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667722612049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667722626538
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1667722631519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1667722635999
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1667722642049
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1667722645409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667722647250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667722655534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1667722660621
